Rep	Year	RepSeason	Species	IndID	Status	Natal_X	Natal_Y	X	Y	Sex	ProbViable	DistMoved
0	100	0	0	860474	0	11	96	11	96	0	0.905986	0
0	100	0	0	860479	0	11	96	11	96	0	0.914364	0
0	100	0	0	860501	0	11	96	11	96	1	0.899111	0
0	100	0	0	860487	0	11	96	11	96	0	0.916457	0
0	100	0	0	860482	0	11	96	11	96	0	0.925556	0
0	100	0	0	860491	0	11	96	11	96	0	0.899226	0
0	100	0	0	860476	0	11	96	11	96	0	0.926679	0
0	100	0	0	860500	0	11	96	11	96	0	0.912447	0
0	100	0	0	860492	0	11	96	11	96	0	0.915669	0
0	100	0	0	860489	0	11	96	11	96	0	0.907755	0
0	100	0	0	860502	0	11	96	11	96	0	0.908572	0
0	100	0	0	860497	0	11	96	11	96	0	0.913616	0
0	100	0	0	860480	0	11	96	11	96	0	0.925149	0
0	100	0	0	860481	0	11	96	11	96	1	0.915294	0
0	100	0	0	864700	4	10	96	11	96	0	0.927401	100
0	100	0	0	864726	4	10	96	11	96	1	0.916988	100
0	100	0	0	860506	0	4	84	4	84	0	0.928497	0
0	100	0	0	860516	0	4	84	4	84	0	0.924031	0
0	100	0	0	860513	0	4	84	4	84	0	0.921223	0
0	100	0	0	860515	0	4	84	4	84	1	0.907208	0
0	100	0	0	860509	0	4	84	4	84	0	0.905496	0
0	100	0	0	860504	0	4	84	4	84	1	0.921429	0
0	100	0	0	860514	0	4	84	4	84	1	0.90586	0
0	100	0	0	860511	0	4	84	4	84	1	0.904017	0
0	100	0	0	860507	0	4	84	4	84	0	0.904222	0
0	100	0	0	860510	0	4	84	4	84	0	0.901108	0
0	100	0	0	866884	5	5	86	4	84	1	0.912863	223.607
0	100	0	0	867019	5	3	84	4	84	0	0.90587	100
0	100	0	0	867802	4	8	72	6	67	0	0.908163	538.516
0	100	0	0	860539	0	11	88	11	88	0	0.90196	0
0	100	0	0	860528	0	11	88	11	88	1	0.896031	0
0	100	0	0	860545	0	11	88	11	88	1	0.917486	0
0	100	0	0	860526	0	11	88	11	88	1	0.902664	0
0	100	0	0	860529	0	11	88	11	88	0	0.906741	0
0	100	0	0	860538	0	11	88	11	88	0	0.889713	0
0	100	0	0	860530	0	11	88	11	88	0	0.903516	0
0	100	0	0	860543	0	11	88	11	88	1	0.916091	0
0	100	0	0	860520	0	11	88	11	88	0	0.921936	0
0	100	0	0	860532	0	11	88	11	88	0	0.884369	0
0	100	0	0	860521	0	11	88	11	88	1	0.898597	0
0	100	0	0	860540	0	11	88	11	88	1	0.912676	0
0	100	0	0	860517	0	11	88	11	88	1	0.911035	0
0	100	0	0	860522	0	11	88	11	88	0	0.906567	0
0	100	0	0	860547	0	11	88	11	88	1	0.917764	0
0	100	0	0	860531	0	11	88	11	88	1	0.905451	0
0	100	0	0	860525	0	11	88	11	88	1	0.89972	0
0	100	0	0	860535	0	11	88	11	88	1	0.886339	0
0	100	0	0	860518	0	11	88	11	88	0	0.898136	0
0	100	0	0	860546	0	11	88	11	88	1	0.916697	0
0	100	0	0	860536	0	11	88	11	88	1	0.897238	0
0	100	0	0	860533	0	11	88	11	88	0	0.889841	0
0	100	0	0	860548	0	11	88	11	88	0	0.90355	0
0	100	0	0	860542	0	11	88	11	88	0	0.908323	0
0	100	0	0	860523	0	11	88	11	88	1	0.905024	0
0	100	0	0	860524	0	11	88	11	88	1	0.912947	0
0	100	0	0	862620	4	14	89	11	88	0	0.908234	316.228
0	100	0	0	863193	5	11	89	11	88	0	0.90631	100
0	100	0	0	866753	4	7	88	11	88	0	0.911457	400
0	100	0	0	860551	0	7	73	7	73	0	0.912789	0
0	100	0	0	860559	0	7	73	7	73	1	0.914461	0
0	100	0	0	860556	0	7	73	7	73	1	0.934642	0
0	100	0	0	860558	0	7	73	7	73	1	0.91605	0
0	100	0	0	860560	0	7	73	7	73	0	0.920807	0
0	100	0	0	860562	0	7	73	7	73	0	0.916032	0
0	100	0	0	860561	0	7	73	7	73	0	0.909605	0
0	100	0	0	860564	0	7	73	7	73	1	0.905727	0
0	100	0	0	860552	0	7	73	7	73	1	0.903308	0
0	100	0	0	860563	0	7	73	7	73	1	0.914004	0
0	100	0	0	860553	0	7	73	7	73	0	0.914394	0
0	100	0	0	860557	0	7	73	7	73	1	0.90348	0
0	100	0	0	860550	0	7	73	7	73	0	0.911224	0
0	100	0	0	860554	0	7	73	7	73	1	0.919769	0
0	100	0	0	860555	0	7	73	7	73	0	0.901683	0
0	100	0	0	861341	4	14	78	7	73	0	0.923681	860.233
0	100	0	0	861504	5	12	73	7	73	0	0.90519	500
0	100	0	0	867797	5	8	72	7	73	1	0.913997	141.421
0	100	0	0	860566	0	1	126	1	126	0	0.909702	0
0	100	0	0	860575	0	1	126	1	126	0	0.901089	0
0	100	0	0	860571	0	1	126	1	126	0	0.905113	0
0	100	0	0	860574	0	1	126	1	126	0	0.898678	0
0	100	0	0	860576	0	1	126	1	126	0	0.895467	0
0	100	0	0	860565	0	1	126	1	126	0	0.900671	0
0	100	0	0	860572	0	1	126	1	126	1	0.906135	0
0	100	0	0	860570	0	1	126	1	126	1	0.905396	0
0	100	0	0	860567	0	1	126	1	126	0	0.893146	0
0	100	0	0	860569	0	1	126	1	126	1	0.90126	0
0	100	0	0	860568	0	1	126	1	126	0	0.891922	0
0	100	0	0	866803	4	2	127	1	126	1	0.92045	141.421
0	100	0	0	860599	0	2	86	2	86	1	0.908962	0
0	100	0	0	860588	0	2	86	2	86	1	0.908518	0
0	100	0	0	860603	0	2	86	2	86	0	0.904722	0
0	100	0	0	860587	0	2	86	2	86	0	0.924818	0
0	100	0	0	860589	0	2	86	2	86	1	0.910748	0
0	100	0	0	860597	0	2	86	2	86	0	0.897893	0
0	100	0	0	860590	0	2	86	2	86	1	0.916638	0
0	100	0	0	860602	0	2	86	2	86	1	0.902131	0
0	100	0	0	860580	0	2	86	2	86	1	0.899731	0
0	100	0	0	860592	0	2	86	2	86	1	0.898108	0
0	100	0	0	860582	0	2	86	2	86	0	0.913452	0
0	100	0	0	860600	0	2	86	2	86	0	0.898561	0
0	100	0	0	860578	0	2	86	2	86	0	0.890741	0
0	100	0	0	860583	0	2	86	2	86	1	0.906962	0
0	100	0	0	860584	0	2	86	2	86	1	0.910194	0
0	100	0	0	860591	0	2	86	2	86	1	0.914244	0
0	100	0	0	860586	0	2	86	2	86	0	0.902239	0
0	100	0	0	860595	0	2	86	2	86	0	0.899741	0
0	100	0	0	860579	0	2	86	2	86	1	0.895337	0
0	100	0	0	860601	0	2	86	2	86	1	0.910402	0
0	100	0	0	860596	0	2	86	2	86	1	0.903836	0
0	100	0	0	860594	0	2	86	2	86	1	0.901098	0
0	100	0	0	860585	0	2	86	2	86	1	0.902178	0
0	100	0	0	864204	5	2	85	2	86	0	0.897905	100
0	100	0	0	860606	0	19	92	19	92	1	0.884745	0
0	100	0	0	860616	0	19	92	19	92	1	0.917978	0
0	100	0	0	860613	0	19	92	19	92	1	0.906465	0
0	100	0	0	860615	0	19	92	19	92	1	0.921064	0
0	100	0	0	860617	0	19	92	19	92	0	0.905265	0
0	100	0	0	860625	0	19	92	19	92	1	0.907648	0
0	100	0	0	860618	0	19	92	19	92	1	0.909726	0
0	100	0	0	860622	0	19	92	19	92	1	0.894718	0
0	100	0	0	860607	0	19	92	19	92	0	0.901777	0
0	100	0	0	860621	0	19	92	19	92	0	0.905013	0
0	100	0	0	860608	0	19	92	19	92	1	0.903487	0
0	100	0	0	860624	0	19	92	19	92	0	0.917563	0
0	100	0	0	860604	0	19	92	19	92	1	0.906728	0
0	100	0	0	860611	0	19	92	19	92	1	0.913486	0
0	100	0	0	860612	0	19	92	19	92	1	0.912192	0
0	100	0	0	860620	0	19	92	19	92	1	0.906362	0
0	100	0	0	860614	0	19	92	19	92	1	0.903278	0
0	100	0	0	860623	0	19	92	19	92	1	0.911989	0
0	100	0	0	860651	0	6	108	6	108	0	0.912273	0
0	100	0	0	860667	0	6	108	6	108	1	0.926334	0
0	100	0	0	860655	0	6	108	6	108	0	0.916529	0
0	100	0	0	860639	0	6	108	6	108	0	0.911119	0
0	100	0	0	860641	0	6	108	6	108	1	0.919085	0
0	100	0	0	860650	0	6	108	6	108	0	0.912986	0
0	100	0	0	860642	0	6	108	6	108	0	0.90608	0
0	100	0	0	860670	0	6	108	6	108	1	0.918594	0
0	100	0	0	860633	0	6	108	6	108	0	0.921441	0
0	100	0	0	860644	0	6	108	6	108	1	0.911576	0
0	100	0	0	860634	0	6	108	6	108	1	0.930254	0
0	100	0	0	860663	0	6	108	6	108	1	0.911996	0
0	100	0	0	860627	0	6	108	6	108	0	0.930562	0
0	100	0	0	860635	0	6	108	6	108	0	0.928244	0
0	100	0	0	860657	0	6	108	6	108	1	0.913266	0
0	100	0	0	860669	0	6	108	6	108	1	0.916864	0
0	100	0	0	860665	0	6	108	6	108	0	0.914258	0
0	100	0	0	860661	0	6	108	6	108	1	0.920018	0
0	100	0	0	860632	0	6	108	6	108	1	0.91896	0
0	100	0	0	860656	0	6	108	6	108	0	0.911101	0
0	100	0	0	860659	0	6	108	6	108	0	0.911455	0
0	100	0	0	860646	0	6	108	6	108	1	0.913621	0
0	100	0	0	860658	0	6	108	6	108	0	0.911768	0
0	100	0	0	860653	0	6	108	6	108	0	0.924029	0
0	100	0	0	860662	0	6	108	6	108	0	0.915718	0
0	100	0	0	860637	0	6	108	6	108	0	0.922639	0
0	100	0	0	860648	0	6	108	6	108	0	0.915251	0
0	100	0	0	860636	0	6	108	6	108	1	0.928534	0
0	100	0	0	860647	0	6	108	6	108	0	0.911523	0
0	100	0	0	860660	0	6	108	6	108	0	0.916562	0
0	100	0	0	860652	0	6	108	6	108	0	0.920629	0
0	100	0	0	860638	0	6	108	6	108	1	0.916853	0
0	100	0	0	860640	0	6	108	6	108	1	0.913196	0
0	100	0	0	860643	0	6	108	6	108	0	0.92107	0
0	100	0	0	860654	0	6	108	6	108	1	0.933036	0
0	100	0	0	866149	5	7	108	6	108	0	0.91984	100
0	100	0	0	860674	0	2	94	2	94	1	0.891236	0
0	100	0	0	860684	0	2	94	2	94	0	0.902457	0
0	100	0	0	860681	0	2	94	2	94	0	0.909728	0
0	100	0	0	860683	0	2	94	2	94	1	0.91141	0
0	100	0	0	860685	0	2	94	2	94	1	0.904269	0
0	100	0	0	860687	0	2	94	2	94	0	0.890404	0
0	100	0	0	860686	0	2	94	2	94	0	0.886356	0
0	100	0	0	860680	0	2	94	2	94	0	0.917847	0
0	100	0	0	860675	0	2	94	2	94	1	0.898879	0
0	100	0	0	860688	0	2	94	2	94	0	0.894835	0
0	100	0	0	860676	0	2	94	2	94	1	0.903557	0
0	100	0	0	860682	0	2	94	2	94	1	0.908904	0
0	100	0	0	860673	0	2	94	2	94	1	0.900629	0
0	100	0	0	860679	0	2	94	2	94	1	0.91538	0
0	100	0	0	860781	5	2	91	2	94	0	0.922206	300
0	100	0	0	861782	5	2	95	2	94	1	0.905417	100
0	100	0	0	860693	0	0	71	0	71	1	0.891144	0
0	100	0	0	860699	0	0	71	0	71	0	0.901313	0
0	100	0	0	860702	0	0	71	0	71	0	0.896602	0
0	100	0	0	860695	0	0	71	0	71	0	0.891488	0
0	100	0	0	860696	0	0	71	0	71	0	0.904477	0
0	100	0	0	860692	0	0	71	0	71	1	0.896113	0
0	100	0	0	860701	0	0	71	0	71	1	0.889	0
0	100	0	0	862172	5	2	73	0	71	1	0.899393	282.843
0	100	0	0	865028	4	0	70	0	71	0	0.894525	100
0	100	0	0	860706	0	3	71	3	71	0	0.906627	0
0	100	0	0	860716	0	3	71	3	71	0	0.931476	0
0	100	0	0	860712	0	3	71	3	71	0	0.912118	0
0	100	0	0	860714	0	3	71	3	71	0	0.916671	0
0	100	0	0	860718	0	3	71	3	71	0	0.909001	0
0	100	0	0	860721	0	3	71	3	71	0	0.905851	0
0	100	0	0	860719	0	3	71	3	71	1	0.918211	0
0	100	0	0	860723	0	3	71	3	71	1	0.913099	0
0	100	0	0	860707	0	3	71	3	71	0	0.912853	0
0	100	0	0	860722	0	3	71	3	71	0	0.911898	0
0	100	0	0	860708	0	3	71	3	71	1	0.903614	0
0	100	0	0	860713	0	3	71	3	71	1	0.914299	0
0	100	0	0	860705	0	3	71	3	71	0	0.902538	0
0	100	0	0	860710	0	3	71	3	71	1	0.909162	0
0	100	0	0	860711	0	3	71	3	71	1	0.909455	0
0	100	0	0	866356	5	3	70	3	71	1	0.900337	100
0	100	0	0	863607	5	6	69	7	68	1	0.924652	141.421
0	100	0	0	860746	0	7	127	7	127	0	0.888397	0
0	100	0	0	860737	0	7	127	7	127	1	0.895584	0
0	100	0	0	860733	0	7	127	7	127	1	0.882516	0
0	100	0	0	860736	0	7	127	7	127	1	0.902256	0
0	100	0	0	860738	0	7	127	7	127	0	0.902173	0
0	100	0	0	860745	0	7	127	7	127	1	0.90218	0
0	100	0	0	860739	0	7	127	7	127	0	0.900849	0
0	100	0	0	860742	0	7	127	7	127	1	0.911091	0
0	100	0	0	860727	0	7	127	7	127	1	0.888537	0
0	100	0	0	860741	0	7	127	7	127	1	0.910996	0
0	100	0	0	860730	0	7	127	7	127	0	0.893523	0
0	100	0	0	860744	0	7	127	7	127	0	0.902341	0
0	100	0	0	860724	0	7	127	7	127	1	0.913611	0
0	100	0	0	860731	0	7	127	7	127	1	0.891865	0
0	100	0	0	860732	0	7	127	7	127	1	0.895019	0
0	100	0	0	860740	0	7	127	7	127	0	0.899442	0
0	100	0	0	860734	0	7	127	7	127	0	0.898539	0
0	100	0	0	860743	0	7	127	7	127	0	0.903629	0
0	100	0	0	860726	0	7	127	7	127	0	0.889376	0
0	100	0	0	860748	0	1	133	1	133	1	0.903503	0
0	100	0	0	860750	0	1	133	1	133	0	0.907537	0
0	100	0	0	860747	0	1	133	1	133	0	0.911758	0
0	100	0	0	860749	0	1	133	1	133	0	0.91112	0
0	100	0	0	860777	0	7	107	7	107	0	0.917791	0
0	100	0	0	860764	0	7	107	7	107	0	0.914321	0
0	100	0	0	860760	0	7	107	7	107	0	0.907241	0
0	100	0	0	860762	0	7	107	7	107	1	0.906996	0
0	100	0	0	860765	0	7	107	7	107	0	0.922944	0
0	100	0	0	860776	0	7	107	7	107	1	0.924387	0
0	100	0	0	860767	0	7	107	7	107	1	0.917271	0
0	100	0	0	860771	0	7	107	7	107	1	0.902453	0
0	100	0	0	860755	0	7	107	7	107	0	0.913825	0
0	100	0	0	860769	0	7	107	7	107	1	0.916836	0
0	100	0	0	860756	0	7	107	7	107	1	0.927092	0
0	100	0	0	860778	0	7	107	7	107	1	0.923492	0
0	100	0	0	860753	0	7	107	7	107	0	0.921371	0
0	100	0	0	860757	0	7	107	7	107	0	0.909901	0
0	100	0	0	860759	0	7	107	7	107	1	0.903856	0
0	100	0	0	860768	0	7	107	7	107	1	0.92684	0
0	100	0	0	860761	0	7	107	7	107	0	0.912944	0
0	100	0	0	860774	0	7	107	7	107	1	0.913383	0
0	100	0	0	860754	0	7	107	7	107	1	0.908268	0
0	100	0	0	860779	0	7	107	7	107	0	0.917988	0
0	100	0	0	860775	0	7	107	7	107	1	0.92648	0
0	100	0	0	864624	5	4	104	7	107	0	0.911156	424.264
0	100	0	0	860800	0	2	91	2	91	0	0.910228	0
0	100	0	0	860790	0	2	91	2	91	0	0.902047	0
0	100	0	0	860806	0	2	91	2	91	0	0.922276	0
0	100	0	0	860789	0	2	91	2	91	1	0.913238	0
0	100	0	0	860791	0	2	91	2	91	1	0.900073	0
0	100	0	0	860799	0	2	91	2	91	1	0.902828	0
0	100	0	0	860793	0	2	91	2	91	0	0.90288	0
0	100	0	0	860805	0	2	91	2	91	0	0.905594	0
0	100	0	0	860783	0	2	91	2	91	0	0.915246	0
0	100	0	0	860795	0	2	91	2	91	1	0.894741	0
0	100	0	0	860784	0	2	91	2	91	1	0.910517	0
0	100	0	0	860801	0	2	91	2	91	1	0.915449	0
0	100	0	0	860780	0	2	91	2	91	1	0.890276	0
0	100	0	0	860785	0	2	91	2	91	1	0.905665	0
0	100	0	0	860808	0	2	91	2	91	0	0.911014	0
0	100	0	0	860794	0	2	91	2	91	0	0.90149	0
0	100	0	0	860788	0	2	91	2	91	1	0.903184	0
0	100	0	0	860797	0	2	91	2	91	1	0.892305	0
0	100	0	0	860782	0	2	91	2	91	0	0.923399	0
0	100	0	0	860807	0	2	91	2	91	0	0.923886	0
0	100	0	0	860798	0	2	91	2	91	1	0.900166	0
0	100	0	0	860796	0	2	91	2	91	0	0.905554	0
0	100	0	0	860810	0	2	91	2	91	0	0.922565	0
0	100	0	0	860804	0	2	91	2	91	1	0.918779	0
0	100	0	0	860786	0	2	91	2	91	0	0.898526	0
0	100	0	0	860787	0	2	91	2	91	1	0.89931	0
0	100	0	0	861641	4	2	90	2	91	0	0.918673	100
0	100	0	0	861673	5	2	90	2	91	0	0.906412	100
0	100	0	0	865273	5	5	91	2	91	0	0.907954	300
0	100	0	0	860813	0	3	131	3	131	1	0.906519	0
0	100	0	0	860822	0	3	131	3	131	1	0.895659	0
0	100	0	0	860818	0	3	131	3	131	0	0.90692	0
0	100	0	0	860820	0	3	131	3	131	1	0.89394	0
0	100	0	0	860823	0	3	131	3	131	0	0.903297	0
0	100	0	0	860826	0	3	131	3	131	1	0.901673	0
0	100	0	0	860824	0	3	131	3	131	0	0.903342	0
0	100	0	0	860817	0	3	131	3	131	0	0.895037	0
0	100	0	0	860814	0	3	131	3	131	1	0.90661	0
0	100	0	0	860827	0	3	131	3	131	0	0.898524	0
0	100	0	0	860815	0	3	131	3	131	1	0.903861	0
0	100	0	0	860819	0	3	131	3	131	0	0.898948	0
0	100	0	0	860811	0	3	131	3	131	0	0.909599	0
0	100	0	0	860816	0	3	131	3	131	0	0.895609	0
0	100	0	0	860848	0	2	110	2	110	0	0.896615	0
0	100	0	0	860838	0	2	110	2	110	1	0.916339	0
0	100	0	0	860854	0	2	110	2	110	1	0.903347	0
0	100	0	0	860837	0	2	110	2	110	0	0.91379	0
0	100	0	0	860839	0	2	110	2	110	0	0.910058	0
0	100	0	0	860847	0	2	110	2	110	1	0.912677	0
0	100	0	0	860840	0	2	110	2	110	1	0.915731	0
0	100	0	0	860852	0	2	110	2	110	0	0.909029	0
0	100	0	0	860831	0	2	110	2	110	1	0.91376	0
0	100	0	0	860843	0	2	110	2	110	1	0.911725	0
0	100	0	0	860832	0	2	110	2	110	0	0.920331	0
0	100	0	0	860849	0	2	110	2	110	0	0.920289	0
0	100	0	0	860829	0	2	110	2	110	1	0.914157	0
0	100	0	0	860833	0	2	110	2	110	0	0.923694	0
0	100	0	0	860857	0	2	110	2	110	1	0.907794	0
0	100	0	0	860841	0	2	110	2	110	0	0.924519	0
0	100	0	0	860836	0	2	110	2	110	0	0.916901	0
0	100	0	0	860845	0	2	110	2	110	1	0.910637	0
0	100	0	0	860830	0	2	110	2	110	1	0.911138	0
0	100	0	0	860855	0	2	110	2	110	0	0.911996	0
0	100	0	0	860846	0	2	110	2	110	0	0.895392	0
0	100	0	0	860844	0	2	110	2	110	0	0.916292	0
0	100	0	0	860835	0	2	110	2	110	0	0.915297	0
0	100	0	0	860851	0	2	110	2	110	0	0.896266	0
0	100	0	0	860834	0	2	110	2	110	0	0.909941	0
0	100	0	0	860189	4	1	109	2	110	1	0.915583	141.421
0	100	0	0	863035	5	3	112	2	110	1	0.889299	223.607
0	100	0	0	864958	5	4	112	2	110	0	0.916493	282.843
0	100	0	0	866050	5	2	113	2	110	0	0.904422	300
0	100	0	0	866909	5	11	115	2	110	1	0.895669	1029.56
0	100	0	0	867141	4	1	110	2	110	0	0.889004	100
0	100	0	0	867163	4	1	110	2	110	1	0.901962	100
0	100	0	0	860860	0	18	70	18	70	1	0.930763	0
0	100	0	0	860869	0	18	70	18	70	0	0.904401	0
0	100	0	0	860866	0	18	70	18	70	0	0.916025	0
0	100	0	0	860868	0	18	70	18	70	0	0.910105	0
0	100	0	0	860870	0	18	70	18	70	1	0.916235	0
0	100	0	0	860872	0	18	70	18	70	0	0.910044	0
0	100	0	0	860871	0	18	70	18	70	0	0.919302	0
0	100	0	0	860865	0	18	70	18	70	1	0.904002	0
0	100	0	0	860861	0	18	70	18	70	1	0.932355	0
0	100	0	0	860863	0	18	70	18	70	1	0.906464	0
0	100	0	0	860862	0	18	70	18	70	0	0.902699	0
0	100	0	0	860867	0	18	70	18	70	0	0.901834	0
0	100	0	0	860859	0	18	70	18	70	0	0.893598	0
0	100	0	0	860874	0	17	72	17	72	0	0.900923	0
0	100	0	0	860884	0	17	72	17	72	1	0.90444	0
0	100	0	0	860880	0	17	72	17	72	0	0.903605	0
0	100	0	0	860883	0	17	72	17	72	1	0.902607	0
0	100	0	0	860885	0	17	72	17	72	0	0.909252	0
0	100	0	0	860890	0	17	72	17	72	0	0.898178	0
0	100	0	0	860886	0	17	72	17	72	0	0.903682	0
0	100	0	0	860889	0	17	72	17	72	0	0.889437	0
0	100	0	0	860876	0	17	72	17	72	1	0.895959	0
0	100	0	0	860888	0	17	72	17	72	1	0.906926	0
0	100	0	0	860877	0	17	72	17	72	1	0.90306	0
0	100	0	0	860881	0	17	72	17	72	1	0.906763	0
0	100	0	0	860873	0	17	72	17	72	0	0.892043	0
0	100	0	0	860878	0	17	72	17	72	0	0.905278	0
0	100	0	0	860879	0	17	72	17	72	0	0.914278	0
0	100	0	0	860887	0	17	72	17	72	0	0.896861	0
0	100	0	0	862726	5	15	71	17	72	1	0.899008	223.607
0	100	0	0	860892	0	10	82	10	82	0	0.91516	0
0	100	0	0	860903	0	10	82	10	82	1	0.904268	0
0	100	0	0	860900	0	10	82	10	82	0	0.917921	0
0	100	0	0	860902	0	10	82	10	82	0	0.911562	0
0	100	0	0	860904	0	10	82	10	82	1	0.90839	0
0	100	0	0	860891	0	10	82	10	82	1	0.924997	0
0	100	0	0	860901	0	10	82	10	82	1	0.908566	0
0	100	0	0	860897	0	10	82	10	82	1	0.915602	0
0	100	0	0	860894	0	10	82	10	82	0	0.916292	0
0	100	0	0	860896	0	10	82	10	82	1	0.91205	0
0	100	0	0	860895	0	10	82	10	82	1	0.92415	0
0	100	0	0	860345	5	12	84	10	82	1	0.910136	282.843
0	100	0	0	863513	5	11	83	10	82	1	0.916802	141.421
0	100	0	0	863523	4	11	83	10	82	0	0.88982	141.421
0	100	0	0	863528	5	11	83	10	82	1	0.915627	141.421
0	100	0	0	860928	0	16	110	16	110	1	0.902943	0
0	100	0	0	860919	0	16	110	16	110	1	0.902663	0
0	100	0	0	860913	0	16	110	16	110	0	0.898768	0
0	100	0	0	860918	0	16	110	16	110	1	0.910267	0
0	100	0	0	860920	0	16	110	16	110	1	0.911252	0
0	100	0	0	860927	0	16	110	16	110	0	0.892689	0
0	100	0	0	860921	0	16	110	16	110	0	0.912707	0
0	100	0	0	860932	0	16	110	16	110	0	0.912932	0
0	100	0	0	860908	0	16	110	16	110	1	0.911043	0
0	100	0	0	860923	0	16	110	16	110	1	0.910576	0
0	100	0	0	860910	0	16	110	16	110	0	0.909437	0
0	100	0	0	860930	0	16	110	16	110	1	0.898456	0
0	100	0	0	860906	0	16	110	16	110	0	0.897639	0
0	100	0	0	860911	0	16	110	16	110	1	0.912168	0
0	100	0	0	860912	0	16	110	16	110	0	0.907628	0
0	100	0	0	860922	0	16	110	16	110	0	0.902197	0
0	100	0	0	860917	0	16	110	16	110	0	0.913572	0
0	100	0	0	860925	0	16	110	16	110	0	0.900534	0
0	100	0	0	860907	0	16	110	16	110	0	0.913319	0
0	100	0	0	860931	0	16	110	16	110	1	0.911619	0
0	100	0	0	860926	0	16	110	16	110	1	0.900982	0
0	100	0	0	860924	0	16	110	16	110	0	0.905302	0
0	100	0	0	861176	5	15	111	16	110	0	0.905294	141.421
0	100	0	0	862594	5	17	110	16	110	1	0.918765	100
0	100	0	0	860956	0	10	95	10	95	0	0.9185	0
0	100	0	0	860946	0	10	95	10	95	0	0.911261	0
0	100	0	0	860960	0	10	95	10	95	1	0.916138	0
0	100	0	0	860945	0	10	95	10	95	1	0.909543	0
0	100	0	0	860947	0	10	95	10	95	1	0.908782	0
0	100	0	0	860954	0	10	95	10	95	1	0.903272	0
0	100	0	0	860948	0	10	95	10	95	1	0.903274	0
0	100	0	0	860959	0	10	95	10	95	1	0.914296	0
0	100	0	0	860935	0	10	95	10	95	1	0.907171	0
0	100	0	0	860950	0	10	95	10	95	0	0.919958	0
0	100	0	0	860936	0	10	95	10	95	1	0.925243	0
0	100	0	0	860970	0	10	95	10	95	1	0.915758	0
0	100	0	0	860933	0	10	95	10	95	0	0.910869	0
0	100	0	0	860937	0	10	95	10	95	1	0.912232	0
0	100	0	0	860964	0	10	95	10	95	1	0.913628	0
0	100	0	0	860949	0	10	95	10	95	1	0.921858	0
0	100	0	0	860942	0	10	95	10	95	1	0.912554	0
0	100	0	0	860968	0	10	95	10	95	1	0.910467	0
0	100	0	0	860934	0	10	95	10	95	0	0.892581	0
0	100	0	0	860962	0	10	95	10	95	0	0.91723	0
0	100	0	0	860966	0	10	95	10	95	0	0.911	0
0	100	0	0	860951	0	10	95	10	95	0	0.89523	0
0	100	0	0	860965	0	10	95	10	95	1	0.906257	0
0	100	0	0	860958	0	10	95	10	95	1	0.912021	0
0	100	0	0	860969	0	10	95	10	95	1	0.916633	0
0	100	0	0	860941	0	10	95	10	95	0	0.906602	0
0	100	0	0	860953	0	10	95	10	95	0	0.906494	0
0	100	0	0	860939	0	10	95	10	95	1	0.921146	0
0	100	0	0	860952	0	10	95	10	95	0	0.920797	0
0	100	0	0	860967	0	10	95	10	95	1	0.910934	0
0	100	0	0	860957	0	10	95	10	95	1	0.922516	0
0	100	0	0	860430	5	10	93	10	95	1	0.911314	200
0	100	0	0	864709	4	10	96	10	95	1	0.902598	100
0	100	0	0	860972	0	7	80	7	80	0	0.914696	0
0	100	0	0	860982	0	7	80	7	80	1	0.900539	0
0	100	0	0	860978	0	7	80	7	80	0	0.911408	0
0	100	0	0	860981	0	7	80	7	80	1	0.902943	0
0	100	0	0	860983	0	7	80	7	80	1	0.900662	0
0	100	0	0	860989	0	7	80	7	80	1	0.916164	0
0	100	0	0	860984	0	7	80	7	80	1	0.90173	0
0	100	0	0	860988	0	7	80	7	80	0	0.912564	0
0	100	0	0	860973	0	7	80	7	80	1	0.91086	0
0	100	0	0	860987	0	7	80	7	80	0	0.91759	0
0	100	0	0	860975	0	7	80	7	80	0	0.915788	0
0	100	0	0	860990	0	7	80	7	80	0	0.926505	0
0	100	0	0	860971	0	7	80	7	80	0	0.923236	0
0	100	0	0	860976	0	7	80	7	80	0	0.91109	0
0	100	0	0	860977	0	7	80	7	80	0	0.913539	0
0	100	0	0	860986	0	7	80	7	80	1	0.918207	0
0	100	0	0	860980	0	7	80	7	80	1	0.901403	0
0	100	0	0	860994	0	9	136	9	136	0	0.897623	0
0	100	0	0	860996	0	9	136	9	136	1	0.904247	0
0	100	0	0	860993	0	9	136	9	136	1	0.8893	0
0	100	0	0	861017	0	17	100	17	100	1	0.914868	0
0	100	0	0	861034	0	17	100	17	100	1	0.894928	0
0	100	0	0	861024	0	17	100	17	100	1	0.918764	0
0	100	0	0	861039	0	17	100	17	100	0	0.915509	0
0	100	0	0	861009	0	17	100	17	100	0	0.917429	0
0	100	0	0	861016	0	17	100	17	100	1	0.928383	0
0	100	0	0	861038	0	17	100	17	100	0	0.899036	0
0	100	0	0	861036	0	17	100	17	100	1	0.901275	0
0	100	0	0	861001	0	17	100	17	100	0	0.927969	0
0	100	0	0	861012	0	17	100	17	100	1	0.91804	0
0	100	0	0	861002	0	17	100	17	100	1	0.921783	0
0	100	0	0	861032	0	17	100	17	100	1	0.90562	0
0	100	0	0	860999	0	17	100	17	100	1	0.918142	0
